latitude	longitude	altitude	temperature	municipality	vereda	uchuva_ideal	temp_prob	alt_prob	alt_temp_prob	geometry
6.039	-76.07	2686.0	13.05	Urrao	SANTA ISABEL	1	0.8868760918039538	0.9282093304757879	0.8232066633883314	POINT (-76.07 6.039)
6.039	-76.061	2716.0	12.86	Urrao	SANTA ISABEL	0	0.8698869659237201	0.9171098693488534	0.7977819216665734	POINT (-76.061 6.039)
6.039	-76.052	2524.0	14.1	Salgar	EL ROBRAL	1	0.9615583782382694	0.9752240885323634	0.9377348929880738	POINT (-76.052 6.039)
6.039	-76.043	2198.0	16.68	Salgar	EL ROBRAL	1	0.9725361810666002	0.9948115069707631	0.9674901838704555	POINT (-76.043 6.039)
6.039	-76.033	1909.0	18.28	Salgar	EL ROBRAL	0	0.8567852287656083	0.9264080339270153	0.7937327192784552	POINT (-76.033 6.039)
6.039	-76.024	1824.0	18.84	Salgar	EL ROBRAL	0	0.8000252414495662	0.8928934697630906	0.7143373137359575	POINT (-76.024 6.039)
6.039	-76.015	1759.0	19.26	Salgar	EL ROBRAL	0	0.7537066839412625	0.8638635075763531	0.6510996996732408	POINT (-76.015 6.039)
6.039	-76.006	1805.0	18.96	Salgar	LAS ANDES	0	0.787074792608181	0.8846948461887891	0.6963210125855678	POINT (-76.006 6.039)
6.039	-75.997	1610.0	20.23	Salgar	LAS ANDES	0	0.6392510642312159	0.7881632819444526	0.5038342167709592	POINT (-75.997 6.039)
6.039	-75.988	1496.0	20.97	Salgar	LAS ANDES	0	0.5496805432266496	0.7238232834661235	0.3978715756557559	POINT (-75.988 6.039)
6.039	-75.979	1823.0	18.84	Salgar	EL LEÓN	0	0.8000252414495662	0.8924681073753856	0.7139970130890303	POINT (-75.979 6.039)
6.039	-75.97	2025.0	17.81	Salgar	EL LEÓN	1	0.8987754978514437	0.9628934664913628	0.865425054723677	POINT (-75.97 6.039)
6.039	-75.96	2004.0	17.67	Salgar	EL LEÓN	1	0.9101207463289319	0.9571377102725858	0.8711108872128508	POINT (-75.96 6.039)
6.039	-75.951	1797.0	19.01	Salgar	EL LEÓN	0	0.7816079553634713	0.8811701842687645	0.6887296260535622	POINT (-75.951 6.039)
6.039	-75.942	2160.0	16.93	Salgar	TARQUI	1	0.9599270375122545	0.9902478635182347	0.9505656980298983	POINT (-75.942 6.039)
6.039	-75.933	2197.0	16.69	Concordia	CAUNZAL	1	0.9720753081522843	0.9947095440169893	0.966932586522333	POINT (-75.933 6.039)
6.039	-75.924	2014.0	17.6	Concordia	VENTANAS	1	0.9155777428619775	0.9599270375122545	0.8788878303176547	POINT (-75.924 6.039)
6.039	-75.915	1869.0	18.54	Concordia	SANTA RITA	0	0.8312439211010134	0.9113023944257206	0.7575145756511783	POINT (-75.915 6.039)
6.039	-75.906	1862.0	18.59	Concordia	PUEBLO RICO	0	0.8261639817860189	0.908534879025579	0.7505987932472513	POINT (-75.906 6.039)
6.039	-75.897	1878.0	18.48	Concordia	PUEBLO RICO	0	0.8372705692311391	0.9148071508672444	0.7659411039433343	POINT (-75.897 6.039)
6.039	-75.888	1521.0	20.8	Concordia	RUMBADERO	0	0.5701818123376049	0.7382885807409454	0.4209587209950304	POINT (-75.888 6.039)
6.039	-75.878	1256.0	22.5	Concordia	MORRON	0	0.37531109885139957	0.5798603385737954	0.21762802085047575	POINT (-75.878 6.039)
6.039	-75.869	877.0	24.44	Concordia	MORRON	0	0.20220525168662296	0.36332246707765664	0.07346571089884234	POINT (-75.869 6.039)
6.039	-75.86	536.0	26.65	Concordia	MORRON	0	0.083204820011707	0.2110103699565972	0.017557079852842376	POINT (-75.86 6.039)
6.039	-75.851	729.0	25.4	Titiribi	EL MORRO	0	0.14083025205384148	0.29111977457953436	0.04099847123189334	POINT (-75.851 6.039)
6.039	-75.842	1185.0	22.43	Titiribi	EL MORRO	0	0.3827022527894995	0.5370777011830891	0.2055408461657738	POINT (-75.842 6.039)
6.039	-75.833	1046.0	23.34	Titiribi	EL MORRO	0	0.29249374416764023	0.4555462639688049	0.13324443238981593	POINT (-75.833 6.039)
6.039	-75.824	1080.0	23.12	Titiribi	EL MORRO	0	0.3130826705980351	0.4751142393353591	0.14875003489026825	POINT (-75.824 6.039)
6.039	-75.815	1542.0	19.98	Titiribi	LA MESETA	0	0.6693768995417656	0.7503001143685784	0.5022335642818712	POINT (-75.815 6.039)
6.039	-75.805	1883.0	17.76	Titiribi	LA MESETA	1	0.9028923016082919	0.9167279726237834	0.827706629150991	POINT (-75.805 6.039)
6.039	-75.796	1750.0	18.62	Titiribi	LA MESETA	0	0.8230914225225057	0.8596327636025423	0.7075563542405694	POINT (-75.796 6.039)
6.039	-75.787	1792.0	18.35	Titiribi	EL PORVENIR	0	0.850058592092447	0.8789458388287156	0.7471554622802529	POINT (-75.787 6.039)
6.039	-75.778	1502.0	20.24	Titiribi	EL PORVENIR	0	0.6380414685642509	0.727310350877536	0.4640541643758837	POINT (-75.778 6.039)
6.039	-75.769	1437.0	20.66	Titiribi	EL CORCOVADO	0	0.5871282495315538	0.6890892367685932	0.4045837573549786	POINT (-75.769 6.039)
6.039	-75.76	1234.0	22.12	Titiribi	EL PORVENIR	0	0.4162421902606795	0.5665567653020761	0.2358248288963419	POINT (-75.76 6.039)
6.039	-75.751	1260.0	21.81	Titiribi	EL PORVENIR	0	0.45098463896683993	0.5822822402018134	0.2626003458742176	POINT (-75.751 6.039)
6.039	-75.742	1565.0	19.83	Titiribi	PUEBLO DE LOS BOLÍVARES	0	0.6873043993214311	0.76329361897432	0.5246150622950263	POINT (-75.742 6.039)
6.039	-75.733	1922.0	17.45	Amaga	PUEBLITO DE LOS BOLIVARES	1	0.9267698669075553	0.9310502769449283	0.8628693412484936	POINT (-75.733 6.039)
6.039	-75.723	2049.0	16.62	Amaga	MALABRIGO	1	0.9752240885323633	0.9689904719583826	0.9449828498121582	POINT (-75.723 6.039)
6.039	-75.714	1814.0	18.15	Amaga	MALABRIGO	0	0.8689671122021959	0.8886089646688402	0.7721719659052652	POINT (-75.714 6.039)
6.039	-75.705	1393.0	20.94	nd	nd	0	0.5532905547395175	0.6627718272439924	0.3667053919615522	POINT (-75.705 6.039)
6.039	-75.696	1374.0	21.07	Amaga	PIEDECUESTA	0	0.5376766079598666	0.651330555433541	0.3502052037061222	POINT (-75.696 6.039)
6.039	-75.687	1426.0	20.73	Amaga	PIEDECUESTA	0	0.5786496960283201	0.6825373692104714	0.39495004122160854	POINT (-75.687 6.039)
6.039	-75.678	1699.0	18.9	Amaga	MANI DEL CARDAL	0	0.7935807340157669	0.8347687822185026	0.6624564229264072	POINT (-75.678 6.039)
6.039	-75.669	1756.0	18.53	Caldas	MANÍ DEL CARDAL	0	0.8322536640111633	0.862458713179293	0.7177844241018195	POINT (-75.669 6.039)
6.039	-75.66	1820.0	18.11	Caldas	MANÍ DEL CARDAL	0	0.8726314301281735	0.8911878885041844	0.7776785616583136	POINT (-75.66 6.039)
6.039	-75.65	2053.0	16.86	Caldas	MANÍ DEL CARDAL	1	0.963683844788974	0.9699560672550871	0.934730992168775	POINT (-75.65 6.039)
6.039	-75.641	2055.0	16.84	Caldas	MANÍ DEL CARDAL	1	0.9647251855641463	0.9704334030551546	0.93620154484003	POINT (-75.641 6.039)
6.039	-75.632	1885.0	17.69	Caldas	SALADA PARTE ALTA	1	0.9085348790255788	0.917491007675572	0.8335725816655822	POINT (-75.632 6.039)
6.039	-75.623	1949.0	17.53	Caldas	SALADA PARTE ALTA	1	0.9208869474905614	0.9402584450171226	0.86587172928404	POINT (-75.623 6.039)
6.039	-75.614	1976.0	17.36	Caldas	PRIMAVERA	1	0.9331474985576034	0.9488657073759718	0.8854316613049789	POINT (-75.614 6.039)
6.039	-75.605	2166.0	16.12	Caldas	PRIMAVERA	1	0.992341477083689	0.9910621819010502	0.9834721094694718	POINT (-75.605 6.039)
6.039	-75.596	2370.0	14.9	Caldas	PRIMAVERA	1	0.9928258579038134	0.9975529988004797	0.9903964118386079	POINT (-75.596 6.039)
6.039	-75.587	2409.0	14.65	Caldas	PRIMAVERA	1	0.9856539001953453	0.9940771098823674	0.9798159804504722	POINT (-75.587 6.039)
6.039	-75.578	2652.0	13.07	Caldas	EL 60	1	0.8886089646688402	0.9399280022524173	0.8352284489447719	POINT (-75.578 6.039)
6.039	-75.568	2772.0	12.29	Retiro	EL CARMEN	0	0.8137663447066975	0.894588001690401	0.7279856081540665	POINT (-75.568 6.039)
6.039	-75.559	2601.0	13.4	Retiro	EL CARMEN	1	0.9155777428619776	0.9557102477488917	0.8750270314639916	POINT (-75.559 6.039)
6.039	-75.55	2432.0	14.68	Retiro	EL CARMEN	1	0.9866420203688749	0.9913258395063428	0.9780837291344091	POINT (-75.55 6.039)
6.039	-75.541	2563.0	13.83	Retiro	EL CARMEN	1	0.9457490688802637	0.9660067086707471	0.9135999452574473	POINT (-75.541 6.039)
6.039	-75.532	2344.0	15.07	Retiro	EL CARMEN	1	0.9963088291813024	0.9990324683608633	0.9953448688667182	POINT (-75.532 6.039)
6.039	-75.523	2383.0	14.82	Retiro	EL CARMEN	1	0.9907946312329025	0.9965614254847285	0.9873877100640771	POINT (-75.523 6.039)
6.039	-75.514	2406.0	14.85	Retiro	PUENTE PELAEZ	1	0.9915856009035505	0.9943977514509783	0.9860304919096579	POINT (-75.514 6.039)
6.039	-75.505	2292.0	15.41	Retiro	PUENTE PELAEZ	1	0.9998380131212914	0.9999680005119945	0.9998060188167831	POINT (-75.505 6.039)
6.039	-75.495	2269.0	15.56	Retiro	PANTANILLO	1	0.9999280025919378	0.9995196154216376	0.9994476526000199	POINT (-75.495 6.039)
6.039	-75.486	2226.0	15.84	Retiro	PANTANILLO	1	0.9976906706134507	0.9972657449033718	0.9949627298124676	POINT (-75.486 6.039)
6.039	-75.477	2292.0	15.41	Retiro	PANTANILLO	1	0.9998380131212914	0.9999680005119945	0.9998060188167831	POINT (-75.477 6.039)
6.039	-75.468	2305.0	15.32	Retiro	LEJOS DEL NIDO	1	0.9993522099066577	0.9999875000781246	0.999339718082108	POINT (-75.468 6.039)
6.039	-75.459	2370.0	15.08	Retiro	LEJOS DEL NIDO	1	0.9964782160797415	0.9975529988004797	0.9940398326896985	POINT (-75.459 6.039)
6.039	-75.45	2432.0	14.68	Retiro	EL CHUSCAL	1	0.9866420203688749	0.9913258395063428	0.9780837291344091	POINT (-75.45 6.039)
6.039	-75.441	2305.0	15.32	La Ceja	LA MILAGROSA	1	0.9993522099066577	0.9999875000781246	0.999339718082108	POINT (-75.441 6.039)
6.039	-75.432	2146.0	16.36	La Ceja	SAN NICOLAS	1	0.9853168641979192	0.9882120290073675	0.9737019775842025	POINT (-75.432 6.039)
6.039	-75.422	2132.0	16.45	La Ceja	SAN NICOLAS	1	0.9821119255343637	0.9859871075224774	0.9683496967209579	POINT (-75.422 6.039)
6.039	-75.413	2125.0	16.49	La Ceja	GUAMITO	1	0.9805888700227272	0.9848041402180955	0.9656879790501657	POINT (-75.413 6.039)
6.039	-75.404	2126.0	16.49	La Ceja	GUAMITO	1	0.9805888700227272	0.9849760035352019	0.9658565063060853	POINT (-75.404 6.039)
6.039	-75.395	2135.0	16.12	La Ceja	GUAMITO	1	0.992341477083689	0.9864797311051822	0.9789247534780369	POINT (-75.395 6.039)
6.039	-75.386	2161.0	15.95	La Ceja	SAN MIGUEL	1	0.9959581901895135	0.990386012730879	0.9863830608284547	POINT (-75.386 6.039)
6.039	-75.377	2227.0	15.52	La Ceja	SAN MIGUEL	1	0.999992000032	0.9973390466294276	0.9973310679489694	POINT (-75.377 6.039)
6.039	-75.368	2424.0	14.69	El Carmen De Viboral	AGUAS CLARAS SOÑDORA	1	0.9869637181013965	0.9923414770836891	0.9794050338487496	POINT (-75.368 6.039)
6.039	-75.359	2416.0	14.74	El Carmen De Viboral	LA MILAGROSA	1	0.9885144681590741	0.9932945823190039	0.9818860657663597	POINT (-75.359 6.039)
6.039	-75.35	2720.0	12.81	El Carmen De Viboral	LA MADERA	0	0.8652628027375152	0.9155777428619776	0.7922153639128428	POINT (-75.35 6.039)
6.039	-75.34	2613.0	13.5	El Carmen De Viboral	LA MADERA	1	0.9231163463866358	0.9521958886203965	0.8789875897476364	POINT (-75.34 6.039)
6.039	-75.331	2645.0	13.29	El Carmen De Viboral	LA MADERA	1	0.9069372639521561	0.9422237557206721	0.854537835044031	POINT (-75.331 6.039)
6.039	-75.322	2622.0	13.4	El Carmen De Viboral	LA FLORIDA	1	0.9155777428619776	0.9494788726539978	0.8693217231196824	POINT (-75.322 6.039)
6.039	-75.313	2443.0	14.57	El Carmen De Viboral	LA CHAPA	1	0.9828507514660983	0.989827592509004	0.9728527931193536	POINT (-75.313 6.039)
6.039	-75.304	2583.0	13.66	El Carmen De Viboral	BOQUERON	1	0.934529579342974	0.9607466849735685	0.8978461953635057	POINT (-75.304 6.039)
6.039	-75.295	2556.0	13.83	El Carmen De Viboral	BOQUERON	1	0.9457490688802637	0.9677630545752681	0.9152610077612796	POINT (-75.295 6.039)
6.039	-75.286	2513.0	14.11	El Carmen De Viboral	SAN LORENZO	1	0.9620950775385053	0.9775708587304991	0.9405161111297028	POINT (-75.286 6.039)
6.039	-75.277	2514.0	14.1	El Carmen De Viboral	GUARINO	1	0.9615583782382694	0.9773621696305143	0.9397907827813536	POINT (-75.277 6.039)
6.039	-75.267	2408.0	14.79	El Carmen De Viboral	GUARINO	1	0.9899686529912571	0.9941849731002634	0.984211958644217	POINT (-75.267 6.039)
6.039	-75.258	2282.0	15.17	El Carmen De Viboral	LA ESPERANZA	1	0.9978243701209799	0.9998380131212914	0.9976627356657646	POINT (-75.258 6.039)
6.039	-75.249	2172.0	15.88	El Carmen De Viboral	LA ESPERANZA	1	0.997116166260315	0.991841462993374	0.9889811571179751	POINT (-75.249 6.039)
6.039	-75.24	1985.0	17.1	El Carmen De Viboral	LA ESPERANZA	1	0.9500886338026268	0.9515980973284552	0.904102536219971	POINT (-75.24 6.039)
6.039	-75.231	1673.0	18.57	El Carmen De Viboral	LA ESPERANZA	0	0.8282021598413053	0.8215483397183818	0.6804081093688022	POINT (-75.231 6.039)
6.039	-75.222	1623.0	18.9	El Carmen De Viboral	SAN VICENTE	0	0.7935807340157669	0.7951977127216369	0.6310535845492955	POINT (-75.222 6.039)
6.039	-75.213	1462.0	19.12	Cocorna	SAN VICENTE	0	0.7694433097169487	0.7038978730764845	0.541609509162691	POINT (-75.213 6.039)
6.039	-75.204	1365.0	19.75	Cocorna	EL TESORO	0	0.6968047754960348	0.6458987637122254	0.4500653430416637	POINT (-75.204 6.039)
6.039	-75.195	1318.0	20.06	Cocorna	LAS MERCEDES	0	0.6597647149633425	0.6174470272436892	0.4073697619343958	POINT (-75.195 6.039)
6.039	-75.185	1258.0	20.45	Cocorna	SAN JOSÉ	0	0.6125957636304772	0.5810711897187302	0.3559617491894154	POINT (-75.185 6.039)
6.039	-75.176	1197.0	20.84	Cocorna	LOS CEDROS	0	0.5653490222850547	0.5442729019054658	0.3077041529485046	POINT (-75.176 6.039)
6.039	-75.167	1161.0	21.08	Cocorna	LOS CEDROS	0	0.5364789250369052	0.5227455256311656	0.2804419576584597	POINT (-75.167 6.039)
6.039	-75.158	1055.0	21.35	Cocorna	SANTA BARBARA	0	0.5043675554587187	0.4606980222376957	0.232361135280693	POINT (-75.158 6.039)
6.039	-75.149	1140.0	20.8	Cocorna	SANTA BARBARA	0	0.5701818123376049	0.5102777977955038	0.2909511195426822	POINT (-75.149 6.039)
6.039	-75.14	1443.0	19.24	Cocorna	SANTA BARBARA	0	0.7559711990673897	0.6926541267366625	0.5236265707280905	POINT (-75.14 6.039)
6.039	-75.131	1060.0	21.32	Cocorna	LOS MANGOS	0	0.5079115300576232	0.4635690174959985	0.2354520489637017	POINT (-75.131 6.039)
6.039	-75.122	862.0	22.61	Cocorna	LA INMACULADA	0	0.36383966105407833	0.3556095214392223	0.12938484774804965	POINT (-75.122 6.039)
6.039	-75.112	763.0	23.25	Cocorna	LA INMACULADA	0	0.30081795435727554	0.30691498241239135	0.09232553717089477	POINT (-75.112 6.039)
6.039	-75.103	789.0	23.08	Granada	EL TABLAZO	0	0.3169129970597174	0.3193203334355675	0.10119676389117399	POINT (-75.103 6.039)
6.039	-75.094	883.0	22.49	Granada	EL TABLAZO	0	0.3763626897956587	0.3664311988893584	0.1379110316390469	POINT (-75.094 6.039)
6.039	-75.085	786.0	23.12	Granada	EL TABLAZO	0	0.3130826705980351	0.3178746996845102	0.09952105989277484	POINT (-75.085 6.039)
6.039	-75.076	863.0	22.62	San Luis	SANTA BARBARA	0	0.3628056454808149	0.35612107771927726	0.12920273747126584	POINT (-75.076 6.039)
6.039	-75.067	1017.0	21.6	San Luis	SANTA BARBARA	0	0.47511423933535896	0.4390927994401314	0.20861924140363136	POINT (-75.067 6.039)
6.039	-75.058	1168.0	21.03	San Luis	SANTA BARBARA	0	0.5424724382105448	0.5269171254592804	0.28583801778278733	POINT (-75.058 6.039)
6.039	-75.049	1099.0	21.07	San Luis	EL POPAL	0	0.5376766079598666	0.48616826049011036	0.26140130119807137	POINT (-75.049 6.039)
6.039	-75.04	1368.0	19.73	San Luis	EL POPAL	0	0.6991723504315649	0.6477101383935451	0.4528610198589691	POINT (-75.04 6.039)
6.039	-75.03	1435.0	19.3	San Luis	EL POPAL	0	0.7491620228249927	0.6878995187798392	0.5153481949894434	POINT (-75.03 6.039)
6.039	-75.021	1673.0	17.34	San Luis	SAN FRANCISCO	0	0.934529579342974	0.8215483397183818	0.767761224326938	POINT (-75.021 6.039)
6.039	-75.012	1491.0	18.52	San Luis	SAN FRANCISCO	0	0.8332613004417174	0.7209103432385694	0.6007066901088552	POINT (-75.012 6.039)
6.039	-75.003	1314.0	19.67	San Luis	SAN FRANCISCO	0	0.70625564756588	0.6150215322499383	0.43436243052613993	POINT (-75.003 6.039)
6.039	-74.994	1086.0	21.15	San Luis	CUBA	0	0.5281103610377285	0.47859622075378516	0.2527516229335739	POINT (-74.994 6.039)
6.039	-74.985	868.0	22.59	San Luis	CUBA	0	0.3659121506272991	0.3586845383702705	0.13124703083182565	POINT (-74.985 6.039)
6.039	-74.976	938.0	22.13	San Luis	EL TRIQUE	0	0.4151406086967158	0.395532626842491	0.16420165546680268	POINT (-74.976 6.039)
6.039	-74.967	932.0	22.17	San Luis	EL TRIQUE	0	0.41074692844958427	0.3923064438811717	0.16113866683517047	POINT (-74.967 6.039)
6.039	-74.957	957.0	22.01	San Luis	EL TRIQUE	0	0.42844110284270004	0.40582854967963944	0.1738736313897982	POINT (-74.957 6.039)
6.039	-74.948	897.0	22.4	San Luis	LA ARABIA	0	0.3858911284302191	0.3737364160329798	0.14422156731843241	POINT (-74.948 6.039)
6.039	-74.939	926.0	22.21	San Luis	LA ARABIA	0	0.4063737403849618	0.38909256786862373	0.15811700216076224	POINT (-74.939 6.039)
6.039	-74.93	833.0	22.92	San Luis	LA ARABIA	0	0.3324958168059854	0.3409414559053341	0.11336160786426591	POINT (-74.93 6.039)
6.039	-74.921	413.0	25.53	San Luis	LA ARABIA	0	0.1337185581625449	0.16857331836512612	0.022541381076460316	POINT (-74.921 6.039)
6.039	-74.912	680.0	23.79	Puerto Nare	LA PALMA	0	0.2529706006426971	0.26922710474659955	0.06810654239704161	POINT (-74.912 6.039)
6.039	-74.903	863.0	22.72	Puerto Nare	LA PALMA	0	0.352548174788889	0.35612107771927726	0.12554983595378327	POINT (-74.903 6.039)
6.039	-74.894	826.0	22.96	Puerto Nare	LA PALMA	0	0.32856125159710825	0.33744997563365475	0.11087298634560729	POINT (-74.894 6.039)
6.039	-74.884	933.0	22.17	Puerto Nare	LA CRISTALINA	0	0.41074692844958427	0.3928432899280027	0.16135917469995661	POINT (-74.884 6.039)
6.039	-74.875	900.0	22.38	Puerto Nare	LA CRISTALINA	0	0.38802403321553247	0.37531109885139957	0.14562972628687346	POINT (-74.875 6.039)
6.039	-74.866	787.0	23.21	Puerto Nare	LAS MARGARITAS	0	0.3045615736375339	0.31835616730119426	0.09695905529046574	POINT (-74.866 6.039)
6.039	-74.857	701.0	23.77	Puerto Nare	LAS MARGARITAS	0	0.2546518400188081	0.27848237697032324	0.07091604970830416	POINT (-74.857 6.039)
6.039	-74.848	675.0	23.82	Puerto Nare	LAS MARGARITAS	0	0.25046201667353085	0.26705183522634335	0.06688634120715742	POINT (-74.848 6.039)
6.039	-74.839	708.0	23.73	Puerto Nare	LA INDEPENDENCIA	0	0.25803552751352177	0.2816100405420223	0.07266539536436498	POINT (-74.839 6.039)
6.039	-74.83	672.0	23.84	Puerto Nare	EL PRODIGIO	0	0.24879848683213912	0.26575192981974816	0.06611867801187417	POINT (-74.83 6.039)
6.039	-74.821	523.0	24.81	Puerto Nare	EL PRODIGIO	0	0.17666111254902886	0.20620911576722173	0.03642913180918888	POINT (-74.821 6.039)
6.039	-74.812	413.0	25.28	Puerto Nare	EL PRODIGIO	0	0.1476415355851005	0.16857331836512612	0.02488842358210324	POINT (-74.812 6.039)
6.039	-74.802	517.0	24.85	Puerto Nare	MINERVA	0	0.17404350191663667	0.20401852100883927	0.035508097852231295	POINT (-74.802 6.039)
6.039	-74.793	403.0	25.35	Puerto Nare	MINERVA	0	0.14363929754814556	0.16541389358682454	0.023759935479515177	POINT (-74.793 6.039)
6.039	-74.784	470.0	25.16	Puerto Nare	MINERVA	0	0.15469311931408491	0.18741122731622886	0.028991227348028482	POINT (-74.784 6.039)
6.039	-74.775	462.0	24.96	Puerto Nare	MINERVA	0	0.16698822133181856	0.18468160327744895	0.030839652444009755	POINT (-74.775 6.039)
6.039	-74.766	350.0	25.69	Puerto Nare	EL PORVENIR	0	0.1253404053734795	0.14938177525041801	0.018723572265297403	POINT (-74.766 6.039)
6.039	-74.757	508.0	24.91	Puerto Nare	EL PORVENIR	0	0.17016920728171278	0.20076263282313297	0.034163618079302106	POINT (-74.757 6.039)
6.039	-74.748	388.0	25.45	Puerto Nare	EL PORVENIR	0	0.13806233402161097	0.16075529131228722	0.022194250724898373	POINT (-74.748 6.039)
6.039	-74.739	412.0	25.29	Puerto Nare	EL PORVENIR	0	0.14706479603040398	0.16825543632226525	0.024744451423740564	POINT (-74.739 6.039)
6.039	-74.729	332.0	25.81	Puerto Nare	EL PORVENIR	0	0.11932290181840761	0.144206064333246	0.017207086056054886	POINT (-74.729 6.039)
6.039	-74.72	208.0	26.47	Puerto Nare	EL PORVENIR	0	0.09010154201773816	0.11211479244804314	0.010101715682567352	POINT (-74.72 6.039)
6.039	-74.711	234.0	26.3	Puerto Nare	LA ESMERALDA	0	0.09702370004128698	0.11834182738886193	0.0114819619629147	POINT (-74.711 6.039)
6.039	-74.702	216.0	26.42	Puerto Nare	LA ESMERALDA	0	0.09209561022451117	0.11400328673437017	0.01049920225940174	POINT (-74.702 6.039)
6.039	-74.693	174.0	26.69	Puerto Nare	LA ESMERALDA	0	0.08173099281745352	0.10435695468538558	0.008529197513842571	POINT (-74.693 6.039)
6.039	-74.684	148.0	26.86	Puerto Nare	LA ESMERALDA	0	0.07569887348176428	0.09871168011301973	0.007472362984047867	POINT (-74.684 6.039)
6.039	-74.675	156.0	26.81	Puerto Triunfo	ESTACION COCORNA	0	0.07743456669152343	0.10042259974432693	0.007776180497238248	POINT (-74.675 6.039)
6.039	-74.666	146.0	26.88	Puerto Triunfo	ESTACION COCORNA	0	0.07501343861226854	0.09828754144435854	0.0073728864564871896	POINT (-74.666 6.039)
6.039	-74.657	144.0	26.89	Puerto Triunfo	ESTACION COCORNA	0	0.07467260408209815	0.09786483373021222	0.007307821982696502	POINT (-74.657 6.039)
6.039	-74.647	143.0	26.85	Puerto Triunfo	ESTACION COCORNA	0	0.07604347977357849	0.09765401561260896	0.007425951161046148	POINT (-74.647 6.039)
6.039	-74.638	144.0	26.84	Puerto Nare	PORVENIR RIO COCORNÁ	0	0.07638934926912296	0.09786483373021222	0.007475830964981826	POINT (-74.638 6.039)
6.039	-74.629	143.0	26.85	Puerto Nare	PORVENIR RIO COCORNÁ	0	0.07604347977357849	0.09765401561260896	0.007425951161046148	POINT (-74.629 6.039)
6.039	-74.62	142.0	26.85	Puerto Nare	PORVENIR RIO COCORNÁ	0	0.07604347977357849	0.09744355419082158	0.007409946942175341	POINT (-74.62 6.039)
6.039	-74.611	141.0	26.86	Puerto Nare	PORVENIR RIO COCORNÁ	0	0.07569887348176428	0.09723344911657754	0.007360462562871368	POINT (-74.611 6.039)
6.039	-74.602	142.0	26.85	Puerto Triunfo	PUERTO PERALES	0	0.07604347977357849	0.09744355419082158	0.007409946942175341	POINT (-74.602 6.039)
6.039	-74.593	145.0	26.84	Puerto Triunfo	PUERTO PERALES	0	0.07638934926912296	0.09807600889158469	0.007491962498140871	POINT (-74.593 6.039)
6.039	-74.584	156.0	26.76	Puerto Triunfo	PUERTO PERALES	0	0.07920213685763733	0.10042259974432693	0.007953684488549917	POINT (-74.584 6.039)
6.039	-74.574	143.0	26.85	Puerto Triunfo	PUERTO PERALES	0	0.07604347977357849	0.09765401561260896	0.007425951161046148	POINT (-74.574 6.039)
6.03	-76.17	2527.0	14.08	Urrao	LLANO GRANDE	1	0.9604743518934166	0.9745645725429071	0.9360442761914333	POINT (-76.17 6.03)
6.03	-76.161	2476.0	14.42	Urrao	LLANO GRANDE	1	0.9769419942417559	0.9846313222567069	0.9619276875583642	POINT (-76.161 6.03)
6.03	-76.152	2576.0	13.77	Urrao	LLANO GRANDE	1	0.9418982736433371	0.9626282258799163	0.9066978641166414	POINT (-76.152 6.03)
6.03	-76.143	2871.0	11.85	Urrao	LLANO GRANDE	0	0.7660943074839663	0.8495737719737468	0.6508536304967687	POINT (-76.143 6.03)
6.03	-76.134	2897.0	11.68	Urrao	LLANO GRANDE	0	0.7468820534179322	0.8367712862625424	0.6249694565249321	POINT (-76.134 6.03)
6.03	-76.125	3255.0	9.35	Urrao	SAN JOAQUIN	0	0.4693295931991096	0.6338059144751018	0.2974638720077892	POINT (-76.125 6.03)
6.03	-76.116	3032.0	10.8	Urrao	LLANO GRANDE	0	0.6428781982384721	0.7649750959494109	0.49178581138125965	POINT (-76.116 6.03)
6.03	-76.106	3279.0	9.2	Urrao	SANTA ANA	0	0.45212345767308276	0.6192659215015697	0.27998464964839753	POINT (-76.106 6.03)
6.03	-76.097	3035.0	10.78	Urrao	SANTA ANA	0	0.6404603911966089	0.76329361897432	0.48885932980616836	POINT (-76.097 6.03)
6.03	-76.088	2861.0	11.91	Urrao	SANTA ISABEL	0	0.7727791316553477	0.8543959935365846	0.6602593939750099	POINT (-76.088 6.03)
6.03	-76.079	2937.0	11.42	Urrao	SANTA ISABEL	0	0.7168218034675911	0.8163725270073822	0.5851936271108263	POINT (-76.079 6.03)
6.03	-76.07	2802.0	12.3	Salgar	LA GRANIZO	0	0.8148102621687295	0.8816130835554857	0.7183473877432274	POINT (-76.07 6.03)
6.03	-76.061	2545.0	13.97	Salgar	LA GRANIZO	1	0.9542610572992868	0.9704334030551546	0.9260468052379567	POINT (-76.061 6.03)
6.03	-76.052	2303.0	16.0	Salgar	LA GRANIZO	1	0.9950124791926823	0.9999955000101249	0.9950080016466004	POINT (-76.052 6.03)
6.03	-76.043	2367.0	15.58	Salgar	LA GRANIZO	1	0.9998720081916505	0.9977580170066324	0.9976303121537404	POINT (-76.043 6.03)
6.03	-76.033	2266.0	16.24	Salgar	LA GRANIZO	1	0.9891077548081656	0.9994221670098212	0.9885362157165958	POINT (-76.033 6.03)
6.03	-76.024	2034.0	17.75	Salgar	LA GRANIZO	1	0.903707077873196	0.965240486386312	0.8722946593970765	POINT (-76.024 6.03)
